ISO3,ADM0_NAME,ADM0_PCODE,ADM1_NAME,ADM1_PCODE,ADM2_NAME,ADM2_PCODE,UNIQUE,NESTING,F_TL,M_TL,T_TL,F_00_04,F_05_09,F_10_14,F_15_19,F_20_24,F_25_29,F_30_34,F_35_39,F_40_44,F_45_49,F_50_54,F_55_59,F_60_64,F_65_69,F_70_74,F_75_79,F_80Plus,M_00_04,M_05_09,M_10_14,M_15_19,M_20_24,M_25_29,M_30_34,M_35_39,M_40_44,M_45_49,M_50_54,M_55_59,M_60_64,M_65_69,M_70_74,M_75_79,M_80Plus,T_00_04,T_05_09,T_10_14,T_15_19,T_20_24,T_25_29,T_30_34,T_35_39,T_40_44,T_45_49,T_50_54,T_55_59,T_60_64,T_65_69,T_70_74,T_75_79,T_80Plus
NGA,NIGERIA,,OYO,NG031,ITESIWAJU,NG031017,1,True,120242,128216,248458,14328,15728,15901,13740,9940,8799,8224,8134,6659,6215,4211,3033,1801,1950,806,581,192,14937,16471,17119,15763,12246,9666,7854,7026,6594,5933,4858,3179,2626,1920,861,820,343,29265,32199,33020,29503,22186,18465,16078,15160,13253,12148,9069,6212,4427,3870,1667,1401,535
NGA,NIGERIA,,OYO,NG031,IWAJOWA,NG031018,1,True,79814,81712,161526,9440,10474,10420,8931,6214,5641,5135,5305,4079,3733,2606,2585,1389,2199,570,782,311,9758,11052,11254,10053,7688,5645,4905,4432,4242,3617,2923,1958,1571,1012,732,500,370,19198,21526,21674,18984,13902,11286,10040,9737,8321,7350,5529,4543,2960,3211,1302,1282,681
NGA,NIGERIA,,OYO,NG031,KAJOLA,NG031019,1,True,157029,157914,314943,18478,19362,19620,17521,13071,11429,10227,10360,8361,7637,5148,5624,3108,3282,1823,1212,766,19506,20718,20875,19266,15195,11391,9274,8492,7859,7043,5488,4117,2559,2548,1583,1196,804,37984,40080,40495,36787,28266,22820,19501,18852,16220,14680,10636,9741,5667,5830,3406,2408,1570
NGA,NIGERIA,,OYO,NG031,LAGELU,NG031020,1,True,139219,138034,277253,15680,15937,17791,14780,11220,10108,9133,8997,7210,6890,5280,5252,3544,3364,1929,1316,788,16810,16344,18175,16005,12703,10489,8716,8175,7108,6075,4575,4293,3009,2531,1575,927,524,32490,32281,35966,30785,23923,20597,17849,17172,14318,12965,9855,9545,6553,5895,3504,2243,1312
NGA,NIGERIA,,OYO,NG031,Ogbomosho North,NG031021,1,True,157943,172275,330218,17303,18236,19917,18335,18366,12655,9704,9670,7498,7034,4463,5039,2645,2790,1906,1394,988,18237,19333,21767,21654,25972,15928,9632,8542,7794,6552,4761,4356,2640,2305,1244,942,616,35540,37569,41684,39989,44338,28583,19336,18212,15292,13586,9224,9395,5285,5095,3150,2336,1604
NGA,NIGERIA,,OYO,NG031,Ogbomosho South,NG031022,1,True,65689,67445,133134,7817,8261,8391,7439,5656,4984,4480,4479,3299,2959,1991,1944,1134,1194,731,541,389,8167,8661,8740,8309,6449,4969,4297,4122,3670,2961,2233,1561,1085,1034,524,427,236,15984,16922,17131,15748,12105,9953,8777,8601,6969,5920,4224,3505,2219,2228,1255,968,625
NGA,NIGERIA,,OYO,NG031,OGO OLUWA,NG031023,1,True,50198,52127,102325,5755,6298,6479,5798,4075,3760,3306,3212,2663,2298,1589,1672,1193,780,621,474,225,6226,6688,7036,6490,4972,3956,3291,2854,2687,2075,1872,1166,980,741,596,258,239,11981,12986,13515,12288,9047,7716,6597,6066,5350,4373,3461,2838,2173,1521,1217,732,464
NGA,NIGERIA,,OYO,NG031,OLORUNSOGO,NG031024,1,True,66793,70084,136877,7781,8538,8954,7661,5563,4684,4418,4430,3495,3406,2080,2254,1320,1025,609,382,193,8233,9352,9591,8862,6843,4956,3982,3788,3541,3110,2807,1421,1142,1234,476,547,199,16014,17890,18545,16523,12406,9640,8400,8218,7036,6516,4887,3675,2462,2259,1085,929,392
NGA,NIGERIA,,OYO,NG031,OLUYOLE,NG031025,1,True,195867,197810,393677,24862,24716,24737,19383,15506,14981,13524,12817,10428,9055,6761,6422,4176,3825,2265,1424,985,26065,25392,24482,21338,17849,14661,13357,12524,10646,9147,6697,5782,3674,3076,1629,960,531,50927,50108,49219,40721,33355,29642,26881,25341,21074,18202,13458,12204,7850,6901,3894,2384,1516
NGA,NIGERIA,,OYO,NG031,Ona-Ara,NG031026,1,True,253226,245704,498930,35182,32964,32224,25347,20593,19577,17261,15653,12500,10790,8293,7246,5300,4439,2714,1696,1447,36076,33274,31607,26809,21649,18158,15942,14193,11729,10434,7220,6703,4373,3884,1849,1139,665,71258,66238,63831,52156,42242,37735,33203,29846,24229,21224,15513,13949,9673,8323,4563,2835,2112
NGA,NIGERIA,,OYO,NG031,Orelope,NG031027,1,True,67723,69768,137491,7753,8468,8664,7767,5527,4985,4467,4605,3611,3297,2340,2142,1368,1414,561,493,261,8302,9052,9325,8746,7066,5260,4196,3853,3435,2825,2393,1700,1376,765,889,400,185,16055,17520,17989,16513,12593,10245,8663,8458,7046,6122,4733,3842,2744,2179,1450,893,446
NGA,NIGERIA,,OYO,NG031,Ori Ire,NG031028,1,True,92104,95690,187794,11348,12516,11757,9840,7358,6842,6059,5890,4590,4176,2885,2989,1921,1812,1050,709,362,11724,13276,12792,11564,8781,6818,5953,5198,4811,4032,3220,2173,1893,1550,1019,549,337,23072,25792,24549,21404,16139,13660,12012,11088,9401,8208,6105,5162,3814,3362,2069,1258,699
NGA,NIGERIA,,OYO,NG031,OYO EAST,NG031029,1,True,89157,88557,177714,10500,11148,11055,9727,7562,6515,5682,5388,4384,3965,2990,3290,2283,1988,1196,940,544,11070,11571,10987,10221,8437,6864,5675,5136,4455,3729,2735,2261,1710,1760,932,666,348,21570,22719,22042,19948,15999,13379,11357,10524,8839,7694,5725,5551,3993,3748,2128,1606,892
NGA,NIGERIA,,OYO,NG031,OYO WEST,NG031030,1,True,96921,98498,195419,11929,12448,12222,10629,8604,7547,6427,5931,4558,4321,3059,3046,2070,1896,1083,711,440,12379,12886,12581,11717,9680,7812,6437,5624,4928,3935,3062,2283,1777,1571,927,558,341,24308,25334,24803,22346,18284,15359,12864,11555,9486,8256,6121,5329,3847,3467,2010,1269,781
NGA,NIGERIA,,OYO,NG031,SAKI EAST,NG031031,1,True,103546,109286,212832,12898,13537,13434,11743,8595,7459,6811,7151,5412,4884,3587,2719,2037,1821,761,441,256,13494,14655,14780,13294,10179,7668,6397,6029,5679,4799,3761,2642,2651,1564,956,515,223,26392,28192,28214,25037,18774,15127,13208,13180,11091,9683,7348,5361,4688,3385,1717,956,479
NGA,NIGERIA,,OYO,NG031,SAKI WEST,NG031032,1,True,262936,270775,533711,34213,35040,32971,28371,22633,20519,17999,17281,12966,11501,7699,7800,4916,4210,2225,1649,943,35532,37638,35002,31162,25242,19952,17140,15968,13910,11397,8585,6017,4884,3837,2148,1542,819,69745,72678,67973,59533,47875,40471,35139,33249,26876,22898,16284,13817,9800,8047,4373,3191,1762
NGA,NIGERIA,,OYO,NG031,Surulere,NG031033,1,True,131847,135633,267480,15267,16982,17695,15320,10527,9199,8057,8050,6602,6250,4576,4389,3151,2789,1679,809,505,15638,17980,18765,17362,12865,9971,8190,6967,6652,5509,4596,3318,2883,2038,1614,753,532,30905,34962,36460,32682,23392,19170,16247,15017,13254,11759,9172,7707,6034,4827,3293,1562,1037
NGA,NIGERIA,,PLATEAU,NG032,Barikin Ladi,NG032001,1,True,152009,155687,307696,25003,22764,20386,16863,13396,10698,8520,7305,5688,4543,3631,3540,2681,2739,2113,1291,848,25355,22403,20262,17593,14355,12281,10368,8782,6207,5235,3145,3085,1636,2001,1270,1111,598,50358,45167,40648,34456,27751,22979,18888,16087,11895,9778,6776,6625,4317,4740,3383,2402,1446
NGA,NIGERIA,,PLATEAU,NG032,Bassa,NG032002,1,True,129178,128976,258154,22402,19180,16264,14187,11128,9171,7343,6264,5123,4107,3353,2889,2215,2069,1624,1065,794,22618,18800,16093,14407,10761,9627,8273,7120,5300,4483,2839,2836,1686,1646,1064,890,533,45020,37980,32357,28594,21889,18798,15616,13384,10423,8590,6192,5725,3901,3715,2688,1955,1327
NGA,NIGERIA,,PLATEAU,NG032,BOKKOS,NG032003,1,True,149609,145269,294878,23597,22275,20481,17842,12915,10134,8378,7325,5599,4515,3788,3597,2682,2545,1815,1316,805,23950,22141,19412,17269,12679,10471,8850,7699,5621,4614,2961,2926,1633,1888,1262,1250,643,47547,44416,39893,35111,25594,20605,17228,15024,11220,9129,6749,6523,4315,4433,3077,2566,1448
NGA,NIGERIA,,PLATEAU,NG032,JOS EAST,NG032004,1,True,47926,49945,97871,8292,7136,5918,5199,4269,3601,2913,2326,1878,1498,1082,1191,698,736,505,379,305,8619,7616,6255,5628,4166,3626,3116,2677,2152,1634,1126,1080,648,614,420,342,226,16911,14752,12173,10827,8435,7227,6029,5003,4030,3132,2208,2271,1346,1350,925,721,531
NGA,NIGERIA,,PLATEAU,NG032,JOS NORTH,NG032005,1,True,237914,246618,484532,37029,31672,32493,28159,23157,18119,14179,13167,10364,8757,5798,5207,2947,2579,1884,1263,1140,37474,30761,29849,27432,26071,22543,15972,14599,10360,9939,5908,6679,3015,3085,1264,1123,544,74503,62433,62342,55591,49228,40662,30151,27766,20724,18696,11706,11886,5962,5664,3148,2386,1684
NGA,NIGERIA,,PLATEAU,NG032,JOS SOUTH,NG032006,1,True,175464,180622,356086,26284,23115,21714,19593,17637,13820,10767,10270,7720,6632,4341,4275,2518,2791,1854,1330,803,27201,21827,20991,19497,18936,16748,12956,11597,8224,7266,4283,4586,2019,2224,956,854,457,53485,44942,42705,39090,36573,30568,23723,21867,15944,13898,8624,8861,4537,5015,2810,2184,1260
NGA,NIGERIA,,PLATEAU,NG032,KANAM,NG032007,1,True,111230,104527,215757,20784,17222,13753,11581,9180,7897,6507,5386,4601,3193,3086,2284,1868,1220,1368,711,589,20885,16987,13078,10966,7724,6650,6035,5192,4123,3368,2528,2183,1472,1287,909,640,500,41669,34209,26831,22547,16904,14547,12542,10578,8724,6561,5614,4467,3340,2507,2277,1351,1089
NGA,NIGERIA,,PLATEAU,NG032,KANKE,NG032008,1,True,95543,92930,188473,16629,13604,11818,9925,8087,6818,5700,4727,4005,3256,2640,2359,2036,1691,1176,707,365,16918,13963,11897,10179,7612,6449,5591,5146,3743,3167,2131,1890,1208,1211,876,592,357,33547,27567,23715,20104,15699,13267,11291,9873,7748,6423,4771,4249,3244,2902,2052,1299,722
NGA,NIGERIA,,PLATEAU,NG032,LANGTANG NORTH,NG032009,1,True,94221,92166,186387,14758,13624,12691,11437,7943,7093,5893,4506,3881,2884,2637,1711,1680,1421,1069,581,412,14494,13369,11932,10678,7605,6739,6333,5480,4240,3326,2424,1554,1326,1111,686,570,299,29252,26993,24623,22115,15548,13832,12226,9986,8121,6210,5061,3265,3006,2532,1755,1151,711
NGA,NIGERIA,,PLATEAU,NG032,LANGTANG SOUTH,NG032010,1,True,100472,103924,204396,17830,15774,12841,10561,9049,7944,6982,4714,4003,2708,2464,1400,1613,981,873,432,303,18429,16197,12749,11150,8094,7808,7427,6262,4797,3463,2370,1505,1196,1036,696,474,271,36259,31971,25590,21711,17143,15752,14409,10976,8800,6171,4834,2905,2809,2017,1569,906,574
NGA,NIGERIA,,PLATEAU,NG032,MANGU,NG032011,1,True,212603,207344,419947,32903,30613,28456,25365,17949,14754,11642,9967,8334,7168,5763,5607,4084,3727,2996,2017,1258,33235,29380,28196,25372,18108,15057,12180,11174,8069,6878,4650,4804,2688,3065,1802,1763,923,66138,59993,56652,50737,36057,29811,23822,21141,16403,14046,10413,10411,6772,6792,4798,3780,2181
NGA,NIGERIA,,PLATEAU,NG032,MIKANG,NG032012,1,True,58891,57638,116529,10981,9076,7388,6118,4824,4461,3737,2763,2252,1793,1481,1105,1009,840,528,335,200,10964,9012,7398,6087,4215,3877,3708,3140,2505,1909,1438,998,789,636,486,287,189,21945,18088,14786,12205,9039,8338,7445,5903,4757,3702,2919,2103,1798,1476,1014,622,389
NGA,NIGERIA,,PLATEAU,NG032,PANKSHIN,NG032013,1,True,143691,144650,288341,23312,20245,18047,15848,12839,10656,8559,7124,6002,5069,3904,3537,2644,2448,1642,1213,602,23745,20462,18533,17033,12459,10696,8864,7858,6133,5066,3638,3193,2050,2069,1245,1032,574,47057,40707,36580,32881,25298,21352,17423,14982,12135,10135,7542,6730,4694,4517,2887,2245,1176
NGA,NIGERIA,,PLATEAU,NG032,QUA'AN PAN,NG032014,1,True,122520,117947,240467,20624,19177,15722,12961,10232,8649,7418,5662,5127,3870,3255,2661,2530,1843,1296,851,642,20556,18793,15504,12563,9425,8200,7107,6307,4761,3682,2980,2350,1835,1451,1181,761,491,41180,37970,31226,25524,19657,16849,14525,11969,9888,7552,6235,5011,4365,3294,2477,1612,1133
NGA,NIGERIA,,PLATEAU,NG032,RIYOM,NG032015,1,True,111798,113715,225513,20781,17136,14006,11783,9780,8451,6652,5469,4060,3130,2488,2290,1712,1704,1220,708,428,21014,17817,14445,12155,8699,8519,7593,6550,4822,3457,2379,1955,1315,1209,828,633,325,41795,34953,28451,23938,18479,16970,14245,12019,8882,6587,4867,4245,3027,2913,2048,1341,753
NGA,NIGERIA,,PLATEAU,NG032,SHENDAM,NG032016,1,True,124367,123616,247983,21118,18418,15606,13359,10817,9288,7948,6000,5438,3862,3483,2466,2200,1564,1410,812,578,21389,18235,15221,13309,10027,8954,8196,7222,5513,4311,3227,2510,1798,1437,1121,721,425,42507,36653,30827,26668,20844,18242,16144,13222,10951,8173,6710,4976,3998,3001,2531,1533,1003
NGA,NIGERIA,,PLATEAU,NG032,WASE,NG032017,1,True,108700,108922,217622,20926,17317,13328,11353,9926,8479,6890,5034,4183,2766,2617,1571,1610,960,870,474,396,20945,17454,13396,10717,7881,7549,7417,6304,4957,3450,2688,1930,1425,1097,917,454,341,41871,34771,26724,22070,17807,16028,14307,11338,9140,6216,5305,3501,3035,2057,1787,928,737
NGA,NIGERIA,,RIVERS,NG033,ABUA/ODUAL,NG033001,1,True,251623,264905,516528,28921,32015,32881,29655,21443,18517,17267,16664,13359,11174,8985,6186,5752,4290,2131,1457,926,30875,34752,35733,33677,26002,18679,15762,14000,13683,11564,9645,6332,5835,3167,2827,1288,1084,59796,66767,68614,63332,47445,37196,33029,30664,27042,22738,18630,12518,11587,7457,4958,2745,2010
NGA,NIGERIA,,RIVERS,NG033,AHOADA EAST,NG033002,1,True,161423,169438,330861,19460,20034,20728,18105,13751,12011,10682,10508,8376,7554,5338,5220,3581,2824,1613,1036,602,20577,22042,22933,20953,16446,12402,10053,9059,8227,7192,5693,4496,3269,2623,1700,1098,675,40037,42076,43661,39058,30197,24413,20735,19567,16603,14746,11031,9716,6850,5447,3313,2134,1277
NGA,NIGERIA,,RIVERS,NG033,AHOADA WEST,NG033003,1,True,242525,253230,495755,28590,30232,30773,27779,20736,17646,16055,15591,12675,11634,8259,7227,4864,4832,2646,1990,996,30420,32624,33553,31867,25027,18265,15071,13430,12768,10954,9015,6446,4862,3838,2474,1462,1154,59010,62856,64326,59646,45763,35911,31126,29021,25443,22588,17274,13673,9726,8670,5120,3452,2150
NGA,NIGERIA,,RIVERS,NG033,Akuku Toru,NG033004,1,True,107946,113425,221371,12347,13324,13658,12263,9082,7830,7050,7073,5639,5243,3474,3789,2116,2390,1127,1123,418,13214,14414,14609,13819,11096,8615,7115,6487,5778,4950,3839,3086,2404,1851,1162,644,342,25561,27738,28267,26082,20178,16445,14165,13560,11417,10193,7313,6875,4520,4241,2289,1767,760
NGA,NIGERIA,,RIVERS,NG033,ANDONI,NG033005,1,True,149904,156903,306807,18123,18835,18625,16938,12552,10757,9975,9835,7876,7135,5105,4541,3444,3494,1433,690,546,19925,20524,20648,19646,15126,11126,9177,8437,7745,6662,5518,3770,3415,2102,1504,1059,519,38048,39359,39273,36584,27678,21883,19152,18272,15621,13797,10623,8311,6859,5596,2937,1749,1065
NGA,NIGERIA,,RIVERS,NG033,ASARI-TORU,NG033006,1,True,124270,128241,252511,13354,14681,15634,14784,10891,8888,8270,7971,6723,6127,4322,4271,2849,2530,1314,1088,573,14184,15484,16526,16393,13133,9775,7996,6829,6593,5503,4556,3334,2885,2020,1589,882,559,27538,30165,32160,31177,24024,18663,16266,14800,13316,11630,8878,7605,5734,4550,2903,1970,1132
NGA,NIGERIA,,RIVERS,NG033,BONNY,NG033007,1,True,240712,287191,527903,26844,28378,29733,28460,24036,21596,17745,16235,11720,10450,6889,6840,4123,3376,2137,1177,973,28916,31048,31734,31908,30472,27760,25187,20810,16440,13215,9139,7249,5178,3715,2199,1403,818,55760,59426,61467,60368,54508,49356,42932,37045,28160,23665,16028,14089,9301,7091,4336,2580,1791
NGA,NIGERIA,,RIVERS,NG033,DEGEMA,NG033008,1,True,275603,288895,564498,31804,34322,34621,32399,23292,19747,18165,18099,14764,13225,9468,9373,5797,4297,2869,2284,1077,33783,37156,37854,36431,28244,20661,17469,15123,14828,12362,9952,7727,7121,4913,2656,1781,834,65587,71478,72475,68830,51536,40408,35634,33222,29592,25587,19420,17100,12918,9210,5525,4065,1911
NGA,NIGERIA,,RIVERS,NG033,ELEME,NG033009,1,True,189163,202615,391778,20864,23470,25080,23144,17241,14455,12723,12831,10210,9285,6283,5078,3393,2621,1105,847,533,22443,24599,26552,25799,21544,15574,11914,10975,10419,9443,7190,5414,4683,2785,1804,829,648,43307,48069,51632,48943,38785,30029,24637,23806,20629,18728,13473,10492,8076,5406,2909,1676,1181
NGA,NIGERIA,,RIVERS,NG033,Emohua,NG033010,1,True,111555,115945,227500,13784,13414,14501,13294,10100,8269,7560,6861,5627,4799,3408,3308,2436,1946,1092,714,442,15233,14554,15035,14235,11362,8499,7078,6221,5840,4946,3856,2883,2408,1701,1084,614,396,29017,27968,29536,27529,21462,16768,14638,13082,11467,9745,7264,6191,4844,3647,2176,1328,838
NGA,NIGERIA,,RIVERS,NG033,ETCHE,NG033011,1,True,154166,160827,314993,17523,18435,19463,18108,13831,11723,10624,10007,8212,7184,5275,4481,3629,2468,1480,1058,665,18853,19959,20855,20130,16203,12126,10247,9133,8396,7003,5583,3993,3398,2029,1468,806,645,36376,38394,40318,38238,30034,23849,20871,19140,16608,14187,10858,8474,7027,4497,2948,1864,1310
NGA,NIGERIA,,RIVERS,NG033,GOKANA,NG033012,1,True,148239,150581,298820,17248,18511,18866,17160,12285,10733,9760,9805,7876,7108,5136,4628,3099,3082,1377,853,712,17964,19457,19897,18781,14531,10736,8798,8095,7618,6666,5526,3787,3266,2373,1504,1072,510,35212,37968,38763,35941,26816,21469,18558,17900,15494,13774,10662,8415,6365,5455,2881,1925,1222
NGA,NIGERIA,,RIVERS,NG033,IKWERRE,NG033013,1,True,119518,128593,248111,13695,13751,15351,15217,12231,9658,8107,7459,5925,5111,3822,3109,2253,1691,1020,636,482,14794,14711,15842,16344,14293,10641,8587,7447,6461,5685,4274,3269,2356,1749,1073,662,405,28489,28462,31193,31561,26524,20299,16694,14906,12386,10796,8096,6378,4609,3440,2093,1298,887
NGA,NIGERIA,,RIVERS,NG033,KHANA,NG033014,1,True,179393,181770,361163,19487,21569,23096,22825,16799,13612,12473,11652,9532,8272,5798,4777,3615,3097,1417,816,556,20486,22620,23992,24001,18703,13653,10945,9866,9310,8012,6038,4525,3946,2759,1529,889,496,39973,44189,47088,46826,35502,27265,23418,21518,18842,16284,11836,9302,7561,5856,2946,1705,1052
NGA,NIGERIA,,RIVERS,NG033,Obia/Akpor,NG033015,1,True,335931,372077,708008,41544,35558,40746,40867,42627,36873,27573,21231,14157,11019,7142,6184,3402,3301,1588,1324,795,43654,35799,35411,37087,45033,43167,37553,29886,20877,16246,9698,8051,3706,2940,1312,1023,634,85198,71357,76157,77954,87660,80040,65126,51117,35034,27265,16840,14235,7108,6241,2900,2347,1429
NGA,NIGERIA,,RIVERS,NG033,OGBA/EGBEMA/NDONI,NG033016,1,True,178769,187929,366698,22137,22069,22286,20606,16411,13348,11700,11197,8995,8027,5605,5594,3474,3223,1895,1482,720,23297,23639,24155,22940,19071,14241,11846,10114,9283,7824,5978,5141,3626,3091,1809,1274,600,45434,45708,46441,43546,35482,27589,23546,21311,18278,15851,11583,10735,7100,6314,3704,2756,1320
NGA,NIGERIA,,RIVERS,NG033,OGU/BOLO,NG033017,1,True,47570,49401,96971,5667,5935,5980,5481,4023,3286,2997,2902,2429,2221,1403,1703,1397,1126,465,420,135,5908,6350,6471,6146,5040,3644,2919,2635,2415,2022,1559,1535,1028,791,552,275,111,11575,12285,12451,11627,9063,6930,5916,5537,4844,4243,2962,3238,2425,1917,1017,695,246
NGA,NIGERIA,,RIVERS,NG033,OKRIKA,NG033018,1,True,139722,146599,286321,15545,17108,18007,16457,12086,10336,9267,9323,7377,6672,4505,4557,3212,2765,1117,787,601,16486,18452,19216,18711,15023,10870,8802,7944,7411,6282,4736,4288,2895,2592,1512,949,430,32031,35560,37223,35168,27109,21206,18069,17267,14788,12954,9241,8845,6107,5357,2629,1736,1031
NGA,NIGERIA,,RIVERS,NG033,Omumma,NG033019,1,True,62530,63990,126520,6901,7313,7865,7678,5663,4612,4267,4107,3374,2983,2373,1507,1385,1381,536,304,281,7263,7832,8218,8330,6689,4734,3850,3400,3276,2748,2345,1487,1650,1045,662,249,212,14164,15145,16083,16008,12352,9346,8117,7507,6650,5731,4718,2994,3035,2426,1198,553,493
NGA,NIGERIA,,RIVERS,NG033,OPOBO/NKORO,NG033020,1,True,106446,108719,215165,12606,12850,13273,12152,8990,7619,6930,7054,5571,5242,3905,3294,2431,2265,830,870,564,13284,13765,14170,13495,10566,7927,6330,5777,5360,4812,3936,2994,2240,1684,1186,753,440,25890,26615,27443,25647,19556,15546,13260,12831,10931,10054,7841,6288,4671,3949,2016,1623,1004
NGA,NIGERIA,,RIVERS,NG033,OYIGBO,NG033021,1,True,78834,81609,160443,9844,9642,10695,9520,7442,6485,5712,5003,3792,3220,2284,1778,1218,1059,541,379,220,10289,9715,10033,9207,7767,6382,5842,5177,4651,4042,2819,2202,1395,1012,507,371,198,20133,19357,20728,18727,15209,12867,11554,10180,8443,7262,5103,3980,2613,2071,1048,750,418
NGA,NIGERIA,,RIVERS,NG033,Port-Harcourt,NG033022,1,True,271548,302651,574199,28959,28292,35268,34441,32462,26665,20313,17163,12407,10918,7275,6687,3477,3305,1743,1366,807,30207,28359,31092,32551,36952,34244,27573,22222,16857,14382,9015,8231,4142,3515,1632,1086,591,59166,56651,66360,66992,69414,60909,47886,39385,29264,25300,16290,14918,7619,6820,3375,2452,1398
NGA,NIGERIA,,RIVERS,NG033,TAI,NG033023,1,True,120932,126907,247839,14159,14724,15448,14851,10942,8893,8039,7733,6392,5673,4658,2707,3687,1110,549,999,368,15090,15854,16475,16297,12942,9409,7758,6819,6406,5385,4481,2889,3055,1622,1381,762,282,29249,30578,31923,31148,23884,18302,15797,14552,12798,11058,9139,5596,6742,2732,1930,1761,650
NGA,NIGERIA,,SOKOTO,NG034,BINJI,NG034001,1,True,85724,88863,174587,17381,13276,9967,8612,7097,6249,5396,4097,3540,2401,2278,1560,1602,833,889,259,287,19044,14219,10967,9132,6822,5507,5035,4386,3683,2735,2351,1443,1538,633,809,309,250,36425,27495,20934,17744,13919,11756,10431,8483,7223,5136,4629,3003,3140,1466,1698,568,537
NGA,NIGERIA,,SOKOTO,NG034,BODINGA,NG034002,1,True,114725,117397,232122,21963,17590,13615,12086,9640,8495,7170,5481,4924,2960,3486,1768,2323,1006,1224,545,449,23567,18890,14357,11838,8380,7273,6931,5695,5223,3757,3491,2439,2293,1172,1097,645,349,45530,36480,27972,23924,18020,15768,14101,11176,10147,6717,6977,4207,4616,2178,2321,1190,798
NGA,NIGERIA,,SOKOTO,NG034,DANGE-SHUNI,NG034003,1,True,142644,146802,289446,27895,22703,16161,14001,12059,10524,8936,6395,6305,3676,4332,2447,2655,1535,1689,771,560,29143,22877,17318,14154,10139,9518,9194,7759,6610,4389,4419,3770,2807,2023,1483,749,450,57038,45580,33479,28155,22198,20042,18130,14154,12915,8065,8751,6217,5462,3558,3172,1520,1010
NGA,NIGERIA,,SOKOTO,NG034,GADA,NG034004,1,True,184851,180503,365354,36658,29699,17901,17857,16815,15268,13304,8803,8647,4152,5414,2448,3271,1464,1816,630,704,38506,31249,20352,16793,11741,11361,11021,9167,8375,4898,5437,3438,3489,1597,1786,683,610,75164,60948,38253,34650,28556,26629,24325,17970,17022,9050,10851,5886,6760,3061,3602,1313,1314
NGA,NIGERIA,,SOKOTO,NG034,GORONYO,NG034006,1,True,135556,135343,270899,27066,21752,14404,13352,11675,10231,9013,6183,6155,3222,4126,1945,2662,1067,1498,571,634,28389,23024,16143,13040,9164,8249,8157,6629,6065,3640,3995,2545,2569,1218,1398,580,538,55455,44776,30547,26392,20839,18480,17170,12812,12220,6862,8121,4490,5231,2285,2896,1151,1172
NGA,NIGERIA,,SOKOTO,NG034,GUDU,NG034007,1,True,67347,69013,136360,12909,10758,8273,7005,5788,4981,4037,3202,2785,1869,1751,1116,1165,549,575,282,302,14029,11349,8621,7163,4993,4364,4025,3446,2899,2113,1885,1156,1088,755,548,314,265,26938,22107,16894,14168,10781,9345,8062,6648,5684,3982,3636,2272,2253,1304,1123,596,567
NGA,NIGERIA,,SOKOTO,NG034,GWADABAWA,NG034005,1,True,161712,165054,326766,31823,25636,17052,15555,14498,12804,11391,7757,7463,3638,4630,2321,3180,1257,1638,522,547,35150,28198,19956,15683,10659,9553,9881,8138,7679,4664,4970,3105,3152,1582,1578,627,479,66973,53834,37008,31238,25157,22357,21272,15895,15142,8302,9600,5426,6332,2839,3216,1149,1026
